name,rank
Phoberos_mundii,species
Tetracocyne,genus
Tetracocyne_puberula,species
Moquerysia,genus
Moquerysia_multiflora,species
Diegodendraceae,family
Euryanthe,genus
Adenogyrus,genus
Thymelaeaceae,family
Synandrodaphne,genus
Synandrodaphne_paradoxa,species
Edgeworthia,genus
Edgeworthia_chrysantha,species
Edgeworthia_eriosolenoides,species
Edgeworthia_gardneri,species
Edgeworthia_longipes,species
Edgeworthia_albiflora,species
Peddiea,genus
Peddiea_africana,species
Peddiea_involucrata,species
Peddiea_fischeri,species
Peddiea_rapaneoides,species
Peddiea_subcordata,species
Peddiea_lanceolata,species
Peddiea_thulinii,species
Peddiea_montana,species
Peddiea_puberula,species
Peddiea_polyantha,species
Wikstroemia,genus
Wikstroemia_pulcherrima,species
Wikstroemia_delavayi,species
Wikstroemia_monnula,species
Wikstroemia_nutans,species
Wikstroemia_indica,species
Wikstroemia_jiulongensis,species
Wikstroemia_polyantha,species
Wikstroemia_alberti,species
Wikstroemia_pseudoretusa,species
Wikstroemia_canescens,species
Wikstroemia_oahuensis,species
Wikstroemia_dolichantha,species
Wikstroemia_stenophylla,species
Wikstroemia_taiwanensis,species
Wikstroemia_skottsbergiana,species
Wikstroemia_brachyantha,species
Wikstroemia_lanceolata,species
Wikstroemia_sinoparviflora,species
Wikstroemia_ohsumiensis,species
Wikstroemia_ovata,species
Wikstroemia_sandwicensis,species
Wikstroemia_sandwichensis,species
Wikstroemia_hanalei,species
Wikstroemia_cochlearifolia,species
Wikstroemia_chamaedaphne,species
Wikstroemia_ridleyi,species
Wikstroemia_linoides,species
Wikstroemia_meyeniana,species
Wikstroemia_foetida,species
Wikstroemia_fuminensis,species
Wikstroemia_guanxianensis,species
Wikstroemia_raiateensis,species
Wikstroemia_gracilis,species
Wikstroemia_reginaldi-farreri,species
Wikstroemia_bicornuta,species
Wikstroemia_johnplewsii,species
Wikstroemia_alternifolia,species
Wikstroemia_angustifolia,species
Wikstroemia_leptophylla,species
Wikstroemia_scytophylla,species
Wikstroemia_micrantha,species
Wikstroemia_pampaninii,species
Wikstroemia_venosa,species
Wikstroemia_pilosa,species
Wikstroemia_linearifolia,species
Wikstroemia_tenuiramis,species
Wikstroemia_sikokiana,species
Wikstroemia_sericea,species
Wikstroemia_elliptica,species
Wikstroemia_haoii,species
Wikstroemia_villosa,species
Wikstroemia_phillyreifolia,species
Wikstroemia_capitata,species
Wikstroemia_phillyreaefolia,species
Wikstroemia_glabra,species
Wikstroemia_poilanei,species
Wikstroemia_pauciflora,species
Wikstroemia_anhuiensis,species
Wikstroemia_ligustrina,species
Wikstroemia_longipaniculata,species
Wikstroemia_fargesii,species
Wikstroemia_liangii,species
Wikstroemia_furcata,species
Wikstroemia_yakushimensis,species
Wikstroemia_capitellata,species
Wikstroemia_floribunda,species
Wikstroemia_forbesii,species
Wikstroemia_lichiangensis,species
Wikstroemia_austrocochinchinensis,species
Wikstroemia_kudoi,species
Wikstroemia_trichotoma,species
Wikstroemia_australis,species
Wikstroemia_chuii,species
Wikstroemia_uva-ursi,species
Wikstroemia_huidongensis,species
Wikstroemia_lungtzeensis,species
Wikstroemia_paxiana,species
Wikstroemia_techinensis,species
Wikstroemia_retusa,species
Wikstroemia_phymatoglossa,species
Wikstroemia_androsaemifolia,species
Wikstroemia_albiflora,species
Wikstroemia_baimashanensis,species
Wikstroemia_capitatoracemosa,species
Wikstroemia_hainanensis,species
Wikstroemia_mononectaria,species
Wikstroemia_ganpi,species
Wikstroemia_monticola,species
Wikstroemia_lamatsoensis,species
Wikstroemia_subcyclolepidota,species
Wikstroemia_pachyrachis,species
Daphne,genus
Daphne_altaica,species
Daphne_rodriguezii,species
Daphne_bholua,species
Daphne_tangutica,species
Daphne_giraldii,species
Daphne_kiusiana,species
Daphne_mezereum,species
Daphne_genkwa,species
Daphne_laureola,species
Daphne_oleoides,species
Daphne_jezoensis,species
Daphne_gemmata,species
Daphne_gnidium,species
Daphne_blagayana,species
Daphne_cneorum,species
Daphne_striata,species
Daphne_pseudomezereum,species
Daphne_acutiloba,species
Daphne_jasminea,species
Daphne_depauperata,species
Daphne_modesta,species
Daphne_xichouensis,species
Daphne_feddei,species
Daphne_leishanensis,species
Daphne_longilobata,species
Daphne_luzonica,species
Daphne_theosioides,species
Daphne_petraea,species
Daphne_albowiana,species
Daphne_reichsteinii,species
Daphne_purpurascens,species
Daphne_pontica,species
Daphne_caucasica,species
Daphne_pachyphylla,species
Daphne_austrocochinchinensis,species
Daphne_hendersonii,species
Daphne_myrtilloides,species
Daphne_taylorii,species
Daphne_morrisonensis,species
Daphne_macrantha,species
Daphne_euboica,species
Daphne_hekouensis,species
Daphne_dauphini,species
Daphne_domini,species
Daphne_skipetarum,species
Daphne_sojakii,species
Daphne_miyabeana,species
Daphne_foetida,species
Daphne_arisanensis,species
Daphne_limprichtii,species
Daphne_juraseki,species
Daphne_savensis,species
Daphne_cordifolia,species
Daphne_rhynchocarpa,species
Daphne_ludlowii,species
Daphne_ogisui,species
Daphne_malyana,species
Daphne_wolongensis,species
Daphne_arbuscula,species
Daphne_odora,species
Daphne_tripartita,species
Daphne_rosmarinifolia,species
Daphne_brevituba,species
Daphne_holosericea,species
Daphne_kingdon-wardii,species
Daphne_retusa,species
Daphne_libanotica,species
Daphne_alpina,species
Daphne_sureil,species
Daphne_penicillata,species
Daphne_championii,species
Daphne_fortuni,species
Daphne_sophia,species
Daphne_yunnanensis,species
Daphne_sericea,species
Daphne_esquirolii,species
Daphne_pedunculata,species
Daphne_aurantiaca,species
Daphne_stapfii,species
Daphne_kosaninii,species
Daphne_jinyunensis,species
Daphne_longituba,species
Daphne_papyracea,species
Daphne_angustiloba,species
Daphne_mucronata,species
Daphne_nana,species
Daphne_odom,species
Daphne_emeiensis,species
Daphne_erosiloba,species
Daphne_emarginata,species
Daphne_grueningiana,species
Daphne_velenovskyi,species
Daphne_axillaris,species
Daphne_trifolia,species
Daphne_tenuiflora,species
Daphne_gracilis,species
Daphne_jarmilae,species
Daphne_laciniata,species
Struthiola,genus
Struthiola_garciana,species
Struthiola_dodecandra,species
Struthiola_salteri,species
Struthiola_tomentosa,species
Struthiola_striata,species
Struthiola_eckloniana,species
Struthiola_ciliata,species
Struthiola_leptantha,species
Struthiola_tuberculosa,species
Struthiola_bachmanniana,species
Struthiola_scaettae,species
Struthiola_confusa,species
Struthiola_parviflora,species
Struthiola_superba,species
Struthiola_ericoides,species
Struthiola_anomala,species
Struthiola_lineariloba,species
Struthiola_rigida,species
Struthiola_martiana,species
Struthiola_angustiloba,species
Struthiola_pendoensis,species
Struthiola_floribunda,species
Struthiola_thomsonii,species
Struthiola_oppositifolia,species
Struthiola_myrsinites,species
Struthiola_montana,species
Struthiola_hirsuta,species
Struthiola_pondoensis,species
Struthiola_recta,species
Struthiola_tetralepis,species
Struthiola_argentea,species
Struthiola_cicatricosa,species
Struthiola_macowanii,species
Struthiola_rhodesiana,species
Struthiola_fasciata,species
Dais,genus
Dais_cotinifolia,species
Dais_purpurea,species
Dais_glaucescens,species
Lasiosiphon,genus
Gnidia_daphnifolia,species
Stellera,genus
Stellera_chamaejasme,species
Stellera_formosana,species
Dicranolepis,genus
Dicranolepis_disticha,species
Dicranolepis_laciniata,species
Dicranolepis_buchholzii,species
Dicranolepis_thomensis,species
Dicranolepis_brixhei,species
Dicranolepis_glandulosa,species
Dicranolepis_soyauxii,species
Dicranolepis_baertsiana,species
Dicranolepis_persei,species
Dicranolepis_pubescens,species
Dicranolepis_grandiflora,species
Dicranolepis_vestita,species
Dicranolepis_pusilla,species
Dicranolepis_angolensis,species
Dicranolepis_pulcherrima,species
Dicranolepis_polygaloides,species
Dicranolepis_incisa,species
Dicranolepis_usambarica,species
Enkleia,genus
Enkleia_siamensis,species
Enkleia_thorelii,species
Enkleia_paniculata,species
Thecanthes,genus
Thecanthes_concreta,species
Thecanthes_sanguinea,species
Thecanthes_punicea,species
Thecanthes_filifolia,species
Thecanthes_cornucopiae,species
Aquilaria,genus
Aquilaria_hirta,species
Aquilaria_citrinicarpa,species
Aquilaria_sinensis,species
Aquilaria_cumingiana,species
Aquilaria_yunnanensis,species
Aquilaria_filaria,species
Aquilaria_parvifolia,species
Aquilaria_rostrata,species
Aquilaria_malaccensis,species
Aquilaria_rugosa,species
Aquilaria_subintegra,species
Aquilaria_crassna,species
Aquilaria_agallochum,species
Aquilaria_urdanetensis,species
Aquilaria_microcarpa,species
Aquilaria_beccariana,species
Aquilaria_khasiana,species
Aquilaria_baillonii,species
Aquilaria_brachyantha,species
Aquilaria_banaensis,species
Aquilaria_apiculata,species
Aquilaria_banaense,species
Diarthron,genus
Diarthron_vesiculosum,species
Diarthron_altaicum,species
Diarthron_antoninae,species
Diarthron_iranica,species
Diarthron_magakjanii,species
Diarthron_linearifolium,species
Diarthron_tianschanicum,species
Diarthron_turcomanicum,species
Diarthron_turkmenorum,species
Diarthron_tarbagataicum,species
Diarthron_linifolium,species
Diarthron_macrorhachis,species
Diarthron_arenarium,species
Diarthron_issykkulense,species
Diarthron_ramosissima,species
Gonystylus,genus
Gonystylus_calophyllus,species
Gonystylus_areolatus,species
Gonystylus_xylocarpus,species
Gonystylus_brunnescens,species
Gonystylus_forbesii,species
Gonystylus_confusus,species
Gonystylus_othmanii,species
Gonystylus_eximius,species
Gonystylus_maingayi,species
Gonystylus_lucidulus,species
Gonystylus_macrophyllus,species
Gonystylus_consanguineus,species
Gonystylus_augescens,species
Gonystylus_stenosepalus,species
Gonystylus_calophylloides,species
Gonystylus_affinis,species
Gonystylus_costalis,species
Gonystylus_micranthus,species
Gonystylus_borneensis,species
Gonystylus_bancanus,species
Gonystylus_velutinus,species
Gonystylus_pluricornis,species
Gonystylus_punctatus,species
Gonystylus_othmarii,species
Gonystylus_glaucescens,species
Gonystylus_decipiens,species
Gonystylus_aerolatus,species
Gonystylus_reticulatus,species
Gonystylus_pendulus,species
Gonystylus_acuminatus,species
Gonystylus_keithii,species
Gonystylus_nobilis,species
Gonystylus_nervosus,species
Gonystylus_macrocarpus,species
Thymelaea,genus
Thymelaea_mesopotamica,species
Thymelaea_subrepens,species
Thymelaea_pubescens,species
Thymelaea_microphylla,species
Thymelaea_gussonei,species
Thymelaea_sanamunda,species
Thymelaea_salsa,species
Thymelaea_lythroides,species
Thymelaea_hirsuta,species
Thymelaea_villosa,species
Thymelaea_dioica,species
Thymelaea_argentata,species
Thymelaea_passerina,species
Thymelaea_sempervirens,species
Thymelaea_procumbens,species
Thymelaea_tartonraira,species
Thymelaea_aucheri,species
Thymelaea_putorioides,species
Thymelaea_lanuginosa,species
Thymelaea_velutina,species
Thymelaea_virgata,species
Thymelaea_broteriana,species
Thymelaea_ruizii,species
Thymelaea_coridifolia,species
Thymelaea_granatensis,species
Thymelaea_antiatlantica,species
Thymelaea_virescens,species
Thymelaea_tinctoria,species
Thymelaea_calycina,species
Thymelaea_cilicica,species
Thymelaea_thesoides,species
Thymelaea_gattefossei,species
Thymelaea_conradiae,species
Drapetes,genus
Drapetes_muscoides,species
Dendrostellera,genus
Dendrostellera_lessertii,species
Rhamnoneuron,genus
Rhamnoneuron_balansae,species
Dirca,genus
Dirca_mexicana,species
Dirca_occidentalis,species
Dirca_decipiens,species
Dirca_palustris,species
Pimelea,genus
Pimelea_suaveolens,species
Pimelea_treyvaudii,species
Pimelea_oreophila,species
Pimelea_stricta,species
Pimelea_neoanglica,species
Pimelea_venosa,species
Pimelea_micrantha,species
Pimelea_interioris,species
Pimelea_sulphurea,species
Pimelea_pauciflora,species
Pimelea_ciliata,species
Pimelea_curviflora,species
Pimelea_leptospermoides,species
Pimelea_microcephala,species
Pimelea_angustifolia,species
Pimelea_pygmaea,species
Pimelea_milliganii,species
Pimelea_villifera,species
Pimelea_microphylla,species
Pimelea_humilis,species
Pimelea_halophila,species
Pimelea_gnidia,species
Pimelea_sessilis,species
Pimelea_subvillifera,species
Pimelea_sericostachya,species
Pimelea_cinerea,species
Pimelea_bracteata,species
Pimelea_ligustrina,species
Pimelea_tinctoria,species
Pimelea_umbratica,species
Pimelea_haematostachya,species
Pimelea_aeruginosa,species
Pimelea_hispida,species
Pimelea_linifolia,species
Pimelea_trichostachya,species
Pimelea_williamsonii,species
Pimelea_preissii,species
Pimelea_calcicola,species
Pimelea_ferruginea,species
Pimelea_brevifolia,species
Pimelea_buxifolia,species
Pimelea_hewardiana,species
Pimelea_ammocharis,species
Pimelea_petrophila,species
Pimelea_lyallii,species
Pimelea_concinna,species
Pimelea_prostrata,species
Pimelea_strigosa,species
Pimelea_pseudolyallii,species
Pimelea_imbricata,species
Pimelea_longifolia,species
Pimelea_simplex,species
Pimelea_holroydii,species
Pimelea_avonensis,species
Pimelea_sericea,species
Pimelea_lanata,species
Pimelea_rosea,species
Pimelea_decora,species
Pimelea_graniticola,species
Pimelea_latifolia,species
Pimelea_drupacea,species
Pimelea_longiflora,species
Pimelea_octophylla,species
Pimelea_leucantha,species
Pimelea_phylicoides,species
Pimelea_lehmanniana,species
Pimelea_serpyllifolia,species
Pimelea_traversii,species
Pimelea_erecta,species
Pimelea_suteri,species
Pimelea_pelinos,species
Pimelea_argentea,species
Pimelea_cracens,species
Pimelea_alpina,species
Pimelea_axiflora,species
Pimelea_physodes,species
Pimelea_rara,species
Pimelea_biflora,species
Pimelea_forrestiana,species
Pimelea_sylvestris,species
Pimelea_macrostegia,species
Pimelea_floribunda,species
Pimelea_flava,species
Pimelea_ciliolaris,species
Pimelea_brevistyla,species
Pimelea_gilgiana,species
Pimelea_drummondii,species
Pimelea_poppelwellii,species
Pimelea_clavata,species
Pimelea_arenaria,species
Pimelea_mimosa,species
Pimelea_colorans,species
Pimelea_crosby-smithiana,species
Pimelea_penicillaris,species
Pimelea_aquilonia,species
Pimelea_barbata,species
Pimelea_villosa,species
Pimelea_pendens,species
Pimelea_eremitica,species
Pimelea_brachyphylla,species
Pimelea_husseyana,species
Pimelea_congesta,species
Pimelea_neoangelica,species
Pimelea_declivis,species
Pimelea_nitens,species
Pimelea_ignota,species
Pimelea_amabilis,species
Pimelea_sericeovillosa,species
Pimelea_hirta,species
Pimelea_dura,species
Pimelea_cryptica,species
Pimelea_aridula,species
Pimelea_mesoa,species
Pimelea_elongata,species
Pimelea_actea,species
Pimelea_telura,species
Pimelea_xenica,species
Pimelea_acra,species
Pimelea_notia,species
Pimelea_pagophila,species
Pimelea_cremnophila,species
Pimelea_neokyrea,species
Pimelea_filiformis,species
Pimelea_carnosa,species
Pimelea_urvilleana,species
Pimelea_orthia,species
Craterosiphon,genus
Craterosiphon_scandens,species
Craterosiphon_montanus,species
Craterosiphon_micranthum,species
Craterosiphon_pseudoscandens,species
Craterosiphon_schmitzii,species
Craterosiphon_louisii,species
Craterosiphon_beniensis,species
Craterosiphon_quarrei,species
Craterosiphon_devredii,species
Daphnopsis,genus
Daphnopsis_helleriana,species
Daphnopsis_racemosa,species
Daphnopsis_philippiana,species
Daphnopsis_americana,species
Daphnopsis_calcicola,species
Daphnopsis_morii,species
Daphnopsis_boliviana,species
Daphnopsis_bissei,species
Daphnopsis_peruviensis,species
Daphnopsis_hellerana,species
Daphnopsis_gemmiflora,species
Daphnopsis_granvillei,species
